시도,군구,관광지명,내/외국인,연도월,입장객수
충청남도,예산군,봉수산자연휴양림,내국인,2019년 10월,7727.0
충청남도,예산군,봉수산자연휴양림,외국인,2019년 10월,0.0
충청남도,예산군,세심천온천호텔(온천),내국인,2019년 10월,24505.0
충청남도,예산군,수덕사,내국인,2019년 10월,149052.0
충청남도,예산군,수암산,내국인,2019년 10월,2804.0
충청남도,예산군,스플라스 리솜(워터파크),내국인,2019년 10월,24966.0
충청남도,예산군,스플라스 리솜(워터파크),외국인,2019년 10월,0.0
충청남도,예산군,아그로랜드,내국인,2019년 10월,28009.0
충청남도,예산군,알토란사과마을,내국인,2019년 10월,2623.0
충청남도,예산군,알토란사과마을,외국인,2019년 10월,20.0
충청남도,예산군,예당관광지 야영장,내국인,2019년 10월,
충청남도,예산군,예당호 출렁다리,내국인,2019년 10월,161764.0
충청남도,예산군,예산군국민여가캠핑장,내국인,2019년 10월,1087.0
충청남도,예산군,예산사과와인,내국인,2019년 10월,7584.0
충청남도,예산군,예산사과와인,외국인,2019년 10월,1390.0
충청남도,예산군,예산황새공원,내국인,2019년 10월,12158.0
충청남도,예산군,윤봉길의사 기념관,내국인,2019년 10월,11429.0
충청남도,예산군,추사기념관,내국인,2019년 10월,7843.0
충청남도,예산군,한국고건축박물관,내국인,2019년 10월,432.0
충청남도,예산군,한국고건축박물관,외국인,2019년 10월,0.0
충청남도,예산군,향천사(금오산),내국인,2019년 10월,4152.0
충청남도,태안군,고남패총박물관,내국인,2019년 10월,1574.0
충청남도,태안군,고남패총박물관,외국인,2019년 10월,0.0
충청남도,태안군,네이처월드(꽃축제장),내국인,2019년 10월,10900.0
충청남도,태안군,네이처월드(꽃축제장),외국인,2019년 10월,0.0
충청남도,태안군,노을길,내국인,2019년 10월,19593.0
충청남도,태안군,바라길,내국인,2019년 10월,5480.0
충청남도,태안군,바람길,내국인,2019년 10월,485.0
충청남도,태안군,백화산 북봉 전망대,내국인,2019년 10월,1574.0
충청남도,태안군,샛별길,내국인,2019년 10월,150.0
충청남도,태안군,솔모랫길,내국인,2019년 10월,5669.0
충청남도,태안군,솔향기길,내국인,2019년 10월,3550.0
충청남도,태안군,신두리 해안사구,내국인,2019년 10월,19407.0
충청남도,태안군,안면도 꽃다리,내국인,2019년 10월,9204.0
충청남도,태안군,안면도자연휴양림,내국인,2019년 10월,47954.0
충청남도,태안군,안면도자연휴양림,외국인,2019년 10월,0.0
충청남도,태안군,안면도쥬라기박물관,내국인,2019년 10월,15103.0
충청남도,태안군,안면도쥬라기박물관,외국인,2019년 10월,0.0
충청남도,태안군,안흥유람선,내국인,2019년 10월,5880.0
충청남도,태안군,안흥유람선,외국인,2019년 10월,0.0
충청남도,태안군,이종일 생가지,내국인,2019년 10월,2165.0
충청남도,태안군,천리포수목원,내국인,2019년 10월,26179.0
충청남도,태안군,천리포수목원,외국인,2019년 10월,0.0
충청남도,태안군,청산수목원(태안연꽃축제),내국인,2019년 10월,38570.0
충청남도,태안군,태안비치 컨트리클럽,내국인,2019년 10월,0.0
충청남도,태안군,팜카밀레허브농원,내국인,2019년 10월,13500.0
충청남도,태안군,팜카밀레허브농원,외국인,2019년 10월,0.0
