시도,군구,관광지명,유료/무료,내/외국인,연도월,입장객수
경기도,안산시,탄도항,무료,내국인,2018년 01월,638
경기도,고양시,123컨트리클럽,유료,내국인,2018년 01월,710
경기도,고양시,123컨트리클럽,유료,외국인,2018년 01월,0
경기도,고양시,KINTEX(한국국제전시장),유료,내국인,2018년 01월,200929
경기도,고양시,KINTEX(한국국제전시장),유료,외국인,2018년 01월,506
경기도,고양시,고양꽃전시관,유료,내국인,2018년 01월,72967
경기도,고양시,고양꽃전시관,유료,외국인,2018년 01월,0
경기도,고양시,고양아람누리,유료,내국인,2018년 01월,7490
경기도,고양시,고양아람누리,유료,외국인,2018년 01월,2
경기도,고양시,고양어린이박물관,유료,내국인,2018년 01월,15828
경기도,고양시,고양어울림누리,유료,내국인,2018년 01월,9830
경기도,고양시,고양어울림누리,유료,외국인,2018년 01월,0
경기도,고양시,고양원마운트,유료,내국인,2018년 01월,91750
경기도,고양시,고양원마운트,유료,외국인,2018년 01월,3508
경기도,고양시,고양종합운동장,유료,내국인,2018년 01월,6600
경기도,고양시,고양종합운동장,유료,외국인,2018년 01월,0
경기도,고양시,고양체육관,유료,내국인,2018년 01월,91169
경기도,고양시,고양체육관,유료,외국인,2018년 01월,920
경기도,고양시,김치스쿨,유료,내국인,2018년 01월,0
경기도,고양시,김치스쿨,유료,외국인,2018년 01월,13800
경기도,고양시,뉴코리아컨트리클럽,유료,내국인,2018년 01월,589
경기도,고양시,뉴코리아컨트리클럽,유료,외국인,2018년 01월,0
경기도,고양시,배다골테마파크,유료,내국인,2018년 01월,8943
경기도,고양시,배다골테마파크,유료,외국인,2018년 01월,0
경기도,고양시,서삼릉,유료,내국인,2018년 01월,965
경기도,고양시,서삼릉,유료,외국인,2018년 01월,0
경기도,고양시,서오릉,유료,내국인,2018년 01월,12534
경기도,고양시,서오릉,유료,외국인,2018년 01월,12
경기도,고양시,아쿠아플라넷 일산,유료,내국인,2018년 01월,62735
경기도,고양시,아쿠아플라넷 일산,유료,외국인,2018년 01월,744
경기도,고양시,중남미문화원,유료,내국인,2018년 01월,789
경기도,고양시,중남미문화원,유료,외국인,2018년 01월,0
경기도,고양시,쥬쥬테마동물원,유료,내국인,2018년 01월,3606
경기도,고양시,쥬쥬테마동물원,유료,외국인,2018년 01월,401
경기도,고양시,한양컨트리클럽,유료,내국인,2018년 01월,769
경기도,고양시,한양컨트리클럽,유료,외국인,2018년 01월,0
경기도,고양시,항공우주박물관,유료,내국인,2018년 01월,3500
경기도,고양시,항공우주박물관,유료,외국인,2018년 01월,47
경기도,고양시,행주산성,유료,내국인,2018년 01월,4192
경기도,고양시,행주산성,유료,외국인,2018년 01월,460
경기도,고양시,고양생태공원,무료,내국인,2018년 01월,0
경기도,고양시,증권박물관,무료,내국인,2018년 01월,1264
경기도,고양시,증권박물관,무료,외국인,2018년 01월,0
경기도,과천시,경마공원,유료,내국인,2018년 01월,243868
경기도,과천시,경마공원,유료,외국인,2018년 01월,225
경기도,과천시,국립과천과학관,유료,내국인,2018년 01월,92452
경기도,과천시,국립과천과학관,유료,외국인,2018년 01월,0
경기도,과천시,국립현대미술관 과천관,유료,내국인,2018년 01월,44484
경기도,과천시,국립현대미술관 과천관,유료,외국인,2018년 01월,672
경기도,과천시,서울대공원,유료,내국인,2018년 01월,36270
경기도,과천시,서울대공원,유료,외국인,2018년 01월,321
경기도,과천시,서울랜드,유료,내국인,2018년 01월,36275
경기도,과천시,서울랜드,유료,외국인,2018년 01월,2730
경기도,과천시,추사박물관,유료,내국인,2018년 01월,-
경기도,구리시,구리시 고구려 대장간마을,유료,내국인,2018년 01월,1181
경기도,구리시,구리시 고구려 대장간마을,유료,외국인,2018년 01월,49
경기도,구리시,동구릉,유료,내국인,2018년 01월,2908
경기도,구리시,동구릉,유료,외국인,2018년 01월,31
경기도,남양주시,광릉,유료,내국인,2018년 01월,1302
경기도,남양주시,광릉,유료,외국인,2018년 01월,0
경기도,남양주시,광릉컨트리클럽,유료,내국인,2018년 01월,0
경기도,남양주시,광릉컨트리클럽,유료,외국인,2018년 01월,0
경기도,남양주시,남양주역사박물관,유료,내국인,2018년 01월,0
경기도,남양주시,남양주유기농테마파크(남양주유기농박물관),유료,내국인,2018년 01월,13157
경기도,남양주시,다산유적지,유료,내국인,2018년 01월,12364
경기도,남양주시,모란미술관,유료,내국인,2018년 01월,118
경기도,남양주시,모란미술관,유료,외국인,2018년 01월,0
경기도,남양주시,몽골문화촌,유료,내국인,2018년 01월,801
경기도,남양주시,몽골문화촌,유료,외국인,2018년 01월,0
경기도,남양주시,비전힐스컨트리클럽,유료,내국인,2018년 01월,0
경기도,남양주시,비전힐스컨트리클럽,유료,외국인,2018년 01월,0
경기도,남양주시,서호미술관,유료,내국인,2018년 01월,798
경기도,남양주시,서호미술관,유료,외국인,2018년 01월,3
경기도,남양주시,양주컨트리클럽,유료,내국인,2018년 01월,75
경기도,남양주시,양주컨트리클럽,유료,외국인,2018년 01월,0
경기도,남양주시,우석헌자연사박물관,유료,내국인,2018년 01월,3850
경기도,남양주시,우석헌자연사박물관,유료,외국인,2018년 01월,0
경기도,남양주시,종합영화촬영소,유료,내국인,2018년 01월,4564
경기도,남양주시,종합영화촬영소,유료,외국인,2018년 01월,0
경기도,남양주시,축령산자연휴양림,유료,내국인,2018년 01월,5222
경기도,남양주시,축령산자연휴양림,유료,외국인,2018년 01월,0
경기도,남양주시,홍유릉,유료,내국인,2018년 01월,1605
경기도,남양주시,홍유릉,유료,외국인,2018년 01월,4
경기도,오산시,경기도립 물향기수목원,유료,내국인,2018년 01월,2449
경기도,오산시,경기도립 물향기수목원,유료,외국인,2018년 01월,0
경기도,시흥시,갯골캠핑장,유료,내국인,2018년 01월,-
경기도,시흥시,솔트베이 골프클럽,유료,내국인,2018년 01월,2110
경기도,시흥시,솔트베이 골프클럽,유료,외국인,2018년 01월,0
경기도,시흥시,아세코밸리 골프클럽,유료,내국인,2018년 01월,931
경기도,시흥시,용도수목원,유료,내국인,2018년 01월,-
경기도,시흥시,생금집,무료,내국인,2018년 01월,463
경기도,시흥시,시흥갯골생태공원,무료,내국인,2018년 01월,4883
경기도,시흥시,시흥시연꽃테마파크,무료,내국인,2018년 01월,4229
경기도,시흥시,영모재,무료,내국인,2018년 01월,222
경기도,시흥시,오이도 함상전망대,무료,내국인,2018년 01월,6501
경기도,시흥시,오이도 황새바위길,무료,내국인,2018년 01월,22445
경기도,의왕시,바라산자연휴양림,유료,내국인,2018년 01월,4877
경기도,용인시,경기도 어린이 박물관,유료,내국인,2018년 01월,39513
경기도,용인시,경기도 어린이 박물관,유료,외국인,2018년 01월,204
경기도,용인시,골드컨트리클럽,유료,내국인,2018년 01월,2063
경기도,용인시,골드컨트리클럽,유료,외국인,2018년 01월,0
경기도,용인시,국가보훈처 88골프장,유료,내국인,2018년 01월,266
경기도,용인시,국가보훈처 88골프장,유료,외국인,2018년 01월,0
경기도,용인시,글렌로스 골프클럽,유료,내국인,2018년 01월,941
경기도,용인시,글렌로스 골프클럽,유료,외국인,2018년 01월,4
경기도,용인시,남부컨트리클럽,유료,내국인,2018년 01월,0
경기도,용인시,남부컨트리클럽,유료,외국인,2018년 01월,0
경기도,용인시,농도원목장,유료,내국인,2018년 01월,102
경기도,용인시,농도원목장,유료,외국인,2018년 01월,0
경기도,용인시,레이크사이드컨트리클럽,유료,내국인,2018년 01월,3936
경기도,용인시,레이크사이드컨트리클럽,유료,외국인,2018년 01월,3
경기도,용인시,백남준 아트센터,유료,내국인,2018년 01월,8256
경기도,용인시,백남준 아트센터,유료,외국인,2018년 01월,89
경기도,용인시,수원컨트리클럽,유료,내국인,2018년 01월,1069
경기도,용인시,수원컨트리클럽,유료,외국인,2018년 01월,15
경기도,용인시,아시아나컨트리클럽,유료,내국인,2018년 01월,430
경기도,용인시,아시아나컨트리클럽,유료,외국인,2018년 01월,0
경기도,용인시,양지파인리조트(스키밸리),유료,내국인,2018년 01월,95071
경기도,용인시,양지파인리조트(스키밸리),유료,외국인,2018년 01월,0
경기도,용인시,에버랜드,유료,내국인,2018년 01월,170487
경기도,용인시,에버랜드,유료,외국인,2018년 01월,30673
경기도,용인시,용인 대장금 파크,유료,내국인,2018년 01월,1054
경기도,용인시,용인 대장금 파크,유료,외국인,2018년 01월,723
경기도,용인시,용인 자연휴양림,유료,내국인,2018년 01월,7099
경기도,용인시,용인 자연휴양림,유료,외국인,2018년 01월,0
경기도,용인시,용인농촌테마파크,유료,내국인,2018년 01월,2884
경기도,용인시,용인농촌테마파크,유료,외국인,2018년 01월,0
경기도,용인시,용인문화유적전시관,유료,내국인,2018년 01월,2708
경기도,용인시,용인문화유적전시관,유료,외국인,2018년 01월,0
경기도,용인시,용인컨트리클럽,유료,내국인,2018년 01월,483
경기도,용인시,용인컨트리클럽,유료,외국인,2018년 01월,0
경기도,용인시,은화삼컨트리클럽,유료,내국인,2018년 01월,519
경기도,용인시,은화삼컨트리클럽,유료,외국인,2018년 01월,7
경기도,용인시,이영미술관,유료,내국인,2018년 01월,141
경기도,용인시,이영미술관,유료,외국인,2018년 01월,0
경기도,용인시,지산컨트리클럽,유료,내국인,2018년 01월,0
경기도,용인시,지산컨트리클럽,유료,외국인,2018년 01월,0
경기도,용인시,청계목장,유료,내국인,2018년 01월,340
경기도,용인시,청계목장,유료,외국인,2018년 01월,0
경기도,용인시,캐리비안베이(워터파크),유료,내국인,2018년 01월,58904
경기도,용인시,캐리비안베이(워터파크),유료,외국인,2018년 01월,501
경기도,용인시,코리아컨트리클럽,유료,내국인,2018년 01월,834
경기도,용인시,코리아컨트리클럽,유료,외국인,2018년 01월,0
경기도,용인시,태광컨트리클럽,유료,내국인,2018년 01월,3412
경기도,용인시,태광컨트리클럽,유료,외국인,2018년 01월,0
경기도,용인시,한국등잔박물관,유료,내국인,2018년 01월,314
경기도,용인시,한국등잔박물관,유료,외국인,2018년 01월,18
경기도,용인시,한국민속촌,유료,내국인,2018년 01월,40205
경기도,용인시,한국민속촌,유료,외국인,2018년 01월,13737
경기도,용인시,한성컨트리클럽,유료,내국인,2018년 01월,626
경기도,용인시,한성컨트리클럽,유료,외국인,2018년 01월,3
경기도,용인시,한택식물원,유료,내국인,2018년 01월,645
경기도,용인시,한택식물원,유료,외국인,2018년 01월,0
경기도,용인시,한터조랑말농장,유료,내국인,2018년 01월,0
